"","Rn_cor","GRP","GRHI"
"144",52.17391,39.0099182128906,0.592583656311035
"145",79.19463,32.218620300293,0.592754662036896
"146",54.81171,32.218620300293,0.592754662036896
"147",36,29.6898918151855,0.556258797645569
"148",44.09938,29.6898918151855,0.556258797645569
"149",38,28.1951179504395,0.545620918273926
"150",55.90062,28.1951179504395,0.545620918273926
"151",57.76397,27.8634090423584,0.494149386882782
"152",78,27.8634090423584,0.494149386882782
"153",69,26.4404373168945,0.550200462341309
"154",77.01863,26.4404373168945,0.550200462341309
"155",37,24.4030628204346,0.549301207065582
"156",54,24.4030628204346,0.549301207065582
"157",31,29.4298267364502,0.430610835552216
"158",34.78261,29.4298267364502,0.430610835552216
"159",29.81366,31.9289207458496,0.541213810443878
"160",27,31.9289207458496,0.541213810443878
"161",15.54504,28.238697052002,0.567089676856995
"162",29.03192,28.238697052002,0.567089676856995
"163",17.44967,33.8953323364258,0.599953830242157
"164",24,28.1996669769287,0.46070584654808
"165",83.22981,34.9943542480469,0.546491265296936
"166",87,34.9943542480469,0.546491265296936
"167",12.09677,30.2787494659424,0.552921414375305
"168",30.87248,30.2787494659424,0.552921414375305
"169",79.86577,39.0071754455566,0.584594666957855
"170",53.13807,39.0071754455566,0.584594666957855
"171",41,32.0416641235352,0.565996766090393
"172",37.8882,32.0416641235352,0.565996766090393
"173",71.14094,34.274585723877,0.543948650360107
"174",78.52349,34.274585723877,0.543948650360107
"175",61.49068,32.4646644592285,0.536917686462402
"176",57,32.4646644592285,0.536917686462402
"177",66,25.2796382904053,0.564686894416809
"178",46.77419,35.934383392334,0.57054591178894
"179",87,32.0452308654785,0.553898394107819
"180",72.04969,32.0452308654785,0.553898394107819
"181",35.40372,28.1096820831299,0.549661815166473
"182",33.33334,28.1096820831299,0.549661815166473
"183",115,27.7753314971924,0.501226902008057
"184",122.3602,27.7753314971924,0.501226902008057
"185",69.79866,33.8115921020508,0.588583111763
"186",44.76987,33.8115921020508,0.588583111763
"187",28.57143,27.6417369842529,0.565243303775787
"188",62,27.6417369842529,0.565243303775787
"189",60.86956,28.6123313903809,0.519800424575806
"190",48,24.4102764129639,0.43689301609993
"191",42.85714,35.4866027832031,0.441436737775803
"192",47,35.4866027832031,0.441436737775803
"193",57.76397,27.5432834625244,0.560616135597229
"194",91.92547,27.5432834625244,0.560616135597229
"195",82.6087,24.4030628204346,0.549301207065582
"196",44.2953,26.8645648956299,0.507879793643951
"197",55.7047,30.8407421112061,0.575250029563904
"198",35,23.3759765625,0.428269386291504
"199",67,20.4278926849365,0.325066864490509
"200",191.9255,20.4278926849365,0.325066864490509
"201",50,28.8020668029785,0.571457266807556
"202",30.43478,28.8020668029785,0.571457266807556
"203",384,27.0122680664062,0.598997950553894
"204",43.18065,23.4252548217773,0.597480118274689
"205",45.96273,33.5985946655273,0.56925243139267
"206",26,33.5985946655273,0.56925243139267
"207",71.42857,35.784065246582,0.559403598308563
"208",58,35.784065246582,0.559403598308563
"209",57.14286,39.8214530944824,0.600708246231079
"210",56,39.8214530944824,0.600708246231079
"211",22.36025,33.1196708679199,0.560263514518738
"212",26,33.1196708679199,0.560263514518738
"213",42.23227,28.3906421661377,0.5283362865448
"214",34.8231,28.3906421661377,0.5283362865448
"215",54.93959,28.2121086120605,0.590542793273926
"216",23.912,28.2121086120605,0.590542793273926
"217",38.49833,28.2121086120605,0.590542793273926
"218",63.70882,28.2121086120605,0.590542793273926
"219",43.41301,28.2121086120605,0.590542793273926
"220",28.25688,28.2121086120605,0.590542793273926
"221",14.2416,28.2121086120605,0.590542793273926
"222",24.23718,28.2121086120605,0.590542793273926
"223",121.2733,23.2426242828369,0.525560915470123
"224",87.28003,23.2426242828369,0.525560915470123
"225",33.89121,21.6746273040771,0.561784982681274
"226",18.79195,21.6746273040771,0.561784982681274
"227",100.6211,18.9642086029053,0.531332910060883
"228",106,18.9642086029053,0.531332910060883
"229",16.14907,28.1996669769287,0.46070584654808
"230",16.14907,26.66233253479,0.42884761095047
"231",87,27.5432834625244,0.560616135597229
"232",26.84564,32.2622222900391,0.556240022182465
"233",100,28.2129783630371,0.545144617557526
"234",105.3691,28.2129783630371,0.545144617557526
"235",107.3826,26.8645648956299,0.507879793643951
"236",149.7908,26.8645648956299,0.507879793643951
"237",37.26708,20.8635959625244,0.530618011951447
"238",64,20.8635959625244,0.530618011951447
"239",97.51553,35.4866027832031,0.441436737775803
"240",50,35.4866027832031,0.441436737775803
"241",68.32298,26.5610866546631,0.369469583034515
"242",53,26.5610866546631,0.369469583034515
"243",55.2795,32.2859954833984,0.583917617797852
"244",30,32.2859954833984,0.583917617797852
"245",64,32.1131172180176,0.571532428264618
"246",60.24845,32.1131172180176,0.571532428264618
"247",10.04184,32.2622222900391,0.556240022182465
"248",36.02485,27.5432834625244,0.560616135597229
"249",239.1304,29.4015884399414,0.55405467748642
"250",224,29.4015884399414,0.55405467748642
"251",30.14903,23.6664791107178,0.48110967874527
"252",17.04822,23.6664791107178,0.48110967874527
"253",44.70254,23.6664791107178,0.48110967874527
"254",44.70254,23.6664791107178,0.48110967874527
"255",45.65365,23.6664791107178,0.48110967874527
"256",38.90287,23.6664791107178,0.48110967874527
"257",37.51348,23.6664791107178,0.48110967874527
"258",48.35483,18.9581851959229,0.378895103931427
"259",22.14765,34.7058410644531,0.53938490152359
"260",18.12081,34.7058410644531,0.53938490152359
"261",40.09912,18.9581851959229,0.378895103931427
"262",49.7963,18.9581851959229,0.378895103931427
"263",22.36025,32.1119575500488,0.567340433597565
"264",16.14907,36.3012733459473,0.572821438312531
"265",154.8387,32.8074607849121,0.557789862155914
"266",96.64429,32.8074607849121,0.557789862155914
"267",148.9933,33.1986808776855,0.574198544025421
"268",291.6318,33.1986808776855,0.574198544025421
"269",263.5983,31.5199604034424,0.539323568344116
"270",66.45963,30.5821304321289,0.547979414463043
"271",210.7383,39.0071754455566,0.584594666957855
"272",56.06694,39.0071754455566,0.584594666957855
"273",20.9205,28.3775157928467,0.554157018661499
"274",24.83221,28.3775157928467,0.554157018661499
"275",44.2953,35.0313873291016,0.561480045318604
"276",43,36.2360801696777,0.556926071643829
"277",63.59832,36.9213676452637,0.56105250120163
"278",96.64429,36.9213676452637,0.56105250120163
"279",33,29.4015884399414,0.55405467748642
"280",27.32919,29.4015884399414,0.55405467748642
"281",41,29.4015884399414,0.55405467748642
"282",63.35404,29.4015884399414,0.55405467748642
"283",47,29.4015884399414,0.55405467748642
"284",26.08696,20.049711227417,0.537261307239532
"285",49,20.049711227417,0.537261307239532
"286",30.20134,20.049711227417,0.537261307239532
"287",59.0604,20.049711227417,0.537261307239532
"288",52,18.9642086029053,0.531332910060883
"289",83.85093,18.9642086029053,0.531332910060883
"290",307.3825,20.049711227417,0.537261307239532
"291",70.7113,20.049711227417,0.537261307239532
"292",42.23602,29.7681922912598,0.46636575460434
"293",83,29.7681922912598,0.46636575460434
"294",140,37.7998390197754,0.573749899864197
"295",109.3168,37.7998390197754,0.573749899864197
"296",19.46309,35.0313873291016,0.561480045318604
"297",20.80537,35.0313873291016,0.561480045318604
"298",46.25,37.7998390197754,0.573749899864197
"299",195.0311,37.7998390197754,0.573749899864197
"300",26,31.4886341094971,0.561845898628235
"301",30.43478,31.4886341094971,0.561845898628235
"302",51,33.0154418945312,0.564979910850525
"303",58.38509,33.0154418945312,0.564979910850525
"304",39,32.0416641235352,0.565996766090393
"305",68.9441,32.0416641235352,0.565996766090393
"306",56.52174,32.0416641235352,0.565996766090393
"307",63,32.0416641235352,0.565996766090393
"308",16.01761,28.238697052002,0.567089676856995
"309",21.14126,28.238697052002,0.567089676856995
"310",40,37.2760162353516,0.556609213352203
"311",27.32919,37.2760162353516,0.556609213352203
"312",99.37888,32.0416641235352,0.565996766090393
"313",49,32.0416641235352,0.565996766090393
"314",73.29192,32.0416641235352,0.565996766090393
"315",83,32.0416641235352,0.565996766090393
"316",85,28.0794010162354,0.558065414428711
"317",59,37.3944931030273,0.571182072162628
"318",63.97515,37.3944931030273,0.571182072162628
"319",37.26708,27.7753314971924,0.501226902008057
"320",51,27.7753314971924,0.501226902008057
"321",30.43478,34.0111083984375,0.553934693336487
"322",38.25503,27.516414642334,0.509556770324707
"323",202.5105,27.516414642334,0.509556770324707
"324",179.1946,31.9080696105957,0.543805241584778
"325",28.87029,31.9080696105957,0.543805241584778
"326",70.18633,34.000431060791,0.559251368045807
"327",39,34.000431060791,0.559251368045807
"328",26,38.0165405273438,0.565867304801941
"329",30.43478,38.0165405273438,0.565867304801941
"330",242,27.516414642334,0.509556770324707
"331",476.3975,27.516414642334,0.509556770324707
"332",42,26.66233253479,0.42884761095047
"333",48.99329,28.1996669769287,0.46070584654808
"334",105.0209,48.7138710021973,0.580240368843079
"335",42.28188,48.7138710021973,0.580240368843079
"336",313.6646,31.4175987243652,0.593394041061401
"337",102,31.9080696105957,0.543805241584778
"338",24.84472,37.2760162353516,0.556609213352203
"339",30,37.2760162353516,0.556609213352203
"340",75,46.7929306030273,0.596719861030579
"341",345,46.7929306030273,0.596719861030579
"342",75.83893,48.7138710021973,0.580240368843079
"343",18.41004,48.7138710021973,0.580240368843079
"344",222.9814,48.7138710021973,0.580240368843079
"345",78,48.7138710021973,0.580240368843079
"346",51.57895,33.4857635498047,0.549123644828796
"347",55.03356,33.4857635498047,0.549123644828796
"348",53,28.0502452850342,0.541311979293823
"349",86.3354,28.0502452850342,0.541311979293823
"350",62.22223,27.516414642334,0.509556770324707
"351",47.20497,27.516414642334,0.509556770324707
"352",16.77852,23.1261081695557,0.363116443157196
"353",13.42282,23.1261081695557,0.363116443157196
"354",33,36.3012733459473,0.572821438312531
"355",80.75314,28.1132278442383,0.576231300830841
"356",28.57143,35.4104537963867,0.547098636627197
"357",19,35.4104537963867,0.547098636627197
"358",59,34.9751930236816,0.556433081626892
"359",68.32298,34.9751930236816,0.556433081626892
"360",51.00671,34.4195251464844,0.554780185222626
"361",42.25941,34.4195251464844,0.554780185222626
"362",46,34.9719467163086,0.556400537490845
"363",31.67702,34.9719467163086,0.556400537490845
"364",19.46309,30.9882659912109,0.538531839847565
"365",26.84564,30.9882659912109,0.538531839847565
"366",29.81366,31.3969268798828,0.521022319793701
"367",43,31.3969268798828,0.521022319793701
"368",146.5838,39.8348503112793,0.596351385116577
"369",67,39.8348503112793,0.596351385116577
"370",309.9379,35.0598220825195,0.575674831867218
"371",139,35.0598220825195,0.575674831867218
"372",157.1429,37.8861961364746,0.517461180686951
"373",120,37.8861961364746,0.517461180686951
"374",61,27.9466648101807,0.458879053592682
"375",142.8571,27.9466648101807,0.458879053592682
"376",39,38.6095542907715,0.596020698547363
"377",42.85714,38.6095542907715,0.596020698547363
"378",21.73913,40.7825622558594,0.52642285823822
"379",50,40.7825622558594,0.52642285823822
"380",47,37.3573875427246,0.584883391857147
"381",63.35404,37.3573875427246,0.584883391857147
"382",40,26.8154621124268,0.565481543540955
"383",52.91292,29.08030128479,0.565918445587158
"384",40,27.2662982940674,0.354789733886719
"385",36.58285,28.1528816223145,0.360061943531036
"386",28,35.9818344116211,0.59092903137207
"387",58.38509,35.9818344116211,0.59092903137207
"388",50.93167,34.450138092041,0.535664021968842
"389",60.24845,34.450138092041,0.535664021968842
"390",23.48993,34.6323852539062,0.52506947517395
"391",17.15481,34.6323852539062,0.52506947517395
"392",44,33.8532524108887,0.505402982234955
"393",23.60248,33.8532524108887,0.505402982234955
"394",56.66667,25.6358013153076,0.368546038866043
"395",63.35404,25.6358013153076,0.368546038866043
"396",30.64516,30.7406921386719,0.532495737075806
"397",98.65771,34.7704849243164,0.520776510238647
"398",86.29032,34.7704849243164,0.520776510238647
"399",36.02485,30.7406921386719,0.532495737075806
"400",222.1476,31.5578289031982,0.516466200351715
"401",253.0201,31.5578289031982,0.516466200351715
"402",62,27.0946807861328,0.525473833084106
"403",52.17391,27.0946807861328,0.525473833084106
"404",42,35.3671379089355,0.562285304069519
"405",97.07113,37.2502098083496,0.558342278003693
"406",65.10067,37.2502098083496,0.558342278003693
"407",43,35.1463279724121,0.573141932487488
"408",42.23602,35.1463279724121,0.573141932487488
"409",33.72702,35.1360511779785,0.562491238117218
"410",27.32919,29.4298267364502,0.430610835552216
"411",46,29.4298267364502,0.430610835552216
"412",196,31.4175987243652,0.593394041061401
"413",195.0311,28.3775157928467,0.554157018661499
"414",121,28.9714584350586,0.555817425251007
"415",319.2547,28.9714584350586,0.555817425251007
"416",271.1409,25.9715251922607,0.536831736564636
"417",166.4429,25.9715251922607,0.536831736564636
"418",31.0559,34.5311050415039,0.54858934879303
"419",39,34.5311050415039,0.54858934879303
"420",645.9627,34.0601921081543,0.545832395553589
"421",689.441,34.0601921081543,0.545832395553589
"422",121.118,28.196662902832,0.500989198684692
"423",107,28.196662902832,0.500989198684692
"424",27.41936,35.9957695007324,0.563252329826355
"425",25.50336,35.9957695007324,0.563252329826355
"426",972.4832,26.3082904815674,0.563660264015198
"427",968.6192,26.3082904815674,0.563660264015198
"428",47.77778,30.7406921386719,0.532495737075806
"429",33,31.4851226806641,0.529654204845428
"430",29.19255,31.4851226806641,0.529654204845428
"431",90.06211,36.0121841430664,0.549111843109131
"432",81,36.0121841430664,0.549111843109131
"433",57,33.9030303955078,0.562898457050323
"434",45.96273,33.9030303955078,0.562898457050323
"435",64.59628,32.7253875732422,0.559463262557983
"436",34,32.7253875732422,0.559463262557983
"437",204.3478,36.0158920288086,0.55984890460968
"438",49,36.0158920288086,0.55984890460968
"439",30.43478,36.0158920288086,0.55984890460968
"440",35,36.0158920288086,0.55984890460968
"441",37.8882,31.5856399536133,0.550195455551147
"442",58,31.5856399536133,0.550195455551147
"443",32,34.102123260498,0.557596266269684
"444",26.70807,34.102123260498,0.557596266269684
"445",30.43085,28.1528816223145,0.360061943531036
"446",47.50181,28.1528816223145,0.360061943531036
"447",47,33.6598587036133,0.523949682712555
"448",34.78261,33.6598587036133,0.523949682712555
"449",22.81879,37.5840530395508,0.541179835796356
"450",24.26778,37.5840530395508,0.541179835796356
"451",33,35.3671379089355,0.562285304069519
"452",23.60248,35.3671379089355,0.562285304069519
"453",73.22176,37.2451820373535,0.575973331928253
"454",273.1544,37.2451820373535,0.575973331928253
"455",26.02862,28.238697052002,0.567089676856995
"456",10.01101,28.238697052002,0.567089676856995
"457",73.8255,25.0065250396729,0.341877341270447
"458",31.79916,25.0065250396729,0.341877341270447
"459",62.90322,32.9295349121094,0.549652814865112
"460",29.5302,32.9295349121094,0.549652814865112
"461",80.12422,33.6598587036133,0.523949682712555
"462",41,33.6598587036133,0.523949682712555
"463",149.6894,32.4301300048828,0.56846010684967
"464",45,32.4301300048828,0.56846010684967
"465",177.6398,36.4625701904297,0.608918786048889
"466",68,36.4625701904297,0.608918786048889
"467",34,30.5821304321289,0.547979414463043
"468",26,31.5199604034424,0.539323568344116
"469",45.34161,27.0528182983398,0.553471744060516
"470",42,27.0528182983398,0.553471744060516
"471",57.76397,29.6842517852783,0.552659809589386
"472",46,29.6842517852783,0.552659809589386
"473",225.4658,22.8399429321289,0.514829814434052
"474",125,22.8399429321289,0.514829814434052
"475",91,24.7440490722656,0.496967971324921
"476",91.30434,24.7440490722656,0.496967971324921
"477",73.91304,23.1985206604004,0.51875513792038
"478",46.58385,23.1985206604004,0.51875513792038
"479",42.85714,24.7440490722656,0.496967971324921
"480",35,24.7440490722656,0.496967971324921
"481",151.6841,23.1985206604004,0.51875513792038
"482",57.05062,23.1985206604004,0.51875513792038
"483",49,21.1259002685547,0.443669438362122
"484",122.3602,21.1259002685547,0.443669438362122
"485",25.1046,21.1259002685547,0.443669438362122
"486",33.55704,21.1259002685547,0.443669438362122
"487",24.84472,23.3874969482422,0.526990830898285
"488",37,23.3874969482422,0.526990830898285
"489",483.2298,21.1259002685547,0.443669438362122
"490",151,21.1259002685547,0.443669438362122
"491",183.8926,32.4301300048828,0.56846010684967
"492",44.35146,32.4301300048828,0.56846010684967
"493",42,32.4301300048828,0.56846010684967
"494",34.16149,32.4301300048828,0.56846010684967
"495",27.95031,25.7665348052979,0.370216816663742
"496",39,25.7665348052979,0.370216816663742
"497",15.06276,29.6883487701416,0.33732146024704
"498",36.91275,29.6883487701416,0.33732146024704
"499",47.77778,27.1639652252197,0.579048752784729
"500",32.29814,27.1639652252197,0.579048752784729
"501",74,29.325174331665,0.585013329982758
"502",66.45963,29.325174331665,0.585013329982758
"503",29.19255,29.325174331665,0.585013329982758
"504",73,20.4278926849365,0.325066864490509
"505",54.03727,20.4278926849365,0.325066864490509
"506",27.61506,27.6417369842529,0.565243303775787
"507",30.20134,27.6417369842529,0.565243303775787
"508",13.6646,35.0313873291016,0.561480045318604
"509",31,35.0313873291016,0.561480045318604
"510",89.93288,37.7998390197754,0.573749899864197
"511",77.85235,37.7998390197754,0.573749899864197
"512",41,36.8754234313965,0.558462738990784
"513",39.13044,36.8754234313965,0.558462738990784
"514",322.8188,30.5613632202148,0.510992765426636
"515",251.046,30.5613632202148,0.510992765426636
"516",33,25.2120819091797,0.517187833786011
"517",91.11441,35.1360511779785,0.562491238117218
"518",73.6278,35.1360511779785,0.562491238117218
"519",37,28.3775157928467,0.554157018661499
"520",117.3913,34.6226425170898,0.58676815032959
"521",32,32.7056503295898,0.55787193775177
"522",29.19255,32.7056503295898,0.55787193775177
"523",112.0805,37.3713150024414,0.561310946941376
"524",114.7651,37.3713150024414,0.561310946941376
"525",61,30.6721305847168,0.49189093708992
"526",51.5528,30.6721305847168,0.49189093708992
"527",863.7584,28.1132278442383,0.576231300830841
"528",32.29814,30.0470676422119,0.575960695743561
"529",57.04698,26.8645648956299,0.507879793643951
"530",31.54362,25.6883888244629,0.548304677009583
"531",20.96774,25.6883888244629,0.548304677009583
"532",40,29.325174331665,0.585013329982758
"533",46.66667,21.1259002685547,0.443669438362122
"534",45.55556,21.1259002685547,0.443669438362122
"535",182,27.1639652252197,0.579048752784729
"536",250.9317,27.1639652252197,0.579048752784729
"537",42,30.8857002258301,0.556309461593628
"538",30.54393,20.4278926849365,0.325066864490509
"539",44.96644,20.4278926849365,0.325066864490509
"540",200,32.5538597106934,0.576103985309601
"541",68,28.2917518615723,0.50241494178772
"542",45.96273,28.2917518615723,0.50241494178772
"543",45,28.1836071014404,0.44289767742157
"544",148.4472,28.1836071014404,0.44289767742157
"545",108,37.8712577819824,0.541606545448303
"546",155.2795,37.8712577819824,0.541606545448303
"547",48.32215,27.47629737854,0.523350834846497
"548",72.48322,27.47629737854,0.523350834846497
"549",33.87097,29.8314056396484,0.475195080041885
"550",42.28188,29.8314056396484,0.475195080041885
"551",225.4658,37.266170501709,0.552926003932953
"552",146,37.266170501709,0.552926003932953
"553",70,29.2888698577881,0.488921642303467
"554",62.73292,28.3554172515869,0.497198432683945
"555",37,28.3554172515869,0.497198432683945
"556",61,25.5172271728516,0.346845030784607
"557",122.1477,36.4841613769531,0.592209041118622
"558",30.96234,29.3720741271973,0.505040884017944
"559",382.5503,29.3720741271973,0.505040884017944
"560",48,33.2837371826172,0.573295772075653
"561",73.91304,33.2837371826172,0.573295772075653
"562",30.43478,27.4622173309326,0.524124443531036
"563",40,27.4622173309326,0.524124443531036
"564",30.43478,25.8913669586182,0.545422911643982
"565",60,25.8913669586182,0.545422911643982
"566",77.63975,25.0065250396729,0.341877341270447
"567",54,25.0065250396729,0.341877341270447
"568",38.25503,35.7621726989746,0.570752918720245
"569",93.72385,35.7621726989746,0.570752918720245
"570",34.16149,28.5969715118408,0.547755300998688
"571",33,28.5969715118408,0.547755300998688
"572",41.11111,29.8036136627197,0.549329400062561
"573",62.1118,29.8036136627197,0.549329400062561
"574",20.96774,29.8036136627197,0.549329400062561
"575",29.47368,29.8036136627197,0.549329400062561
"576",78.88199,28.5969715118408,0.547755300998688
"577",44,28.5969715118408,0.547755300998688
"578",803.1056,31.2143154144287,0.494913965463638
"579",53,31.2143154144287,0.494913965463638
"580",494.6309,29.2888698577881,0.488921642303467
"581",145.9677,29.2888698577881,0.488921642303467
"582",107,29.2888698577881,0.488921642303467
"583",90.06211,29.2888698577881,0.488921642303467
"584",40,30.1412181854248,0.518366694450378
"585",47.82609,30.1412181854248,0.518366694450378
"586",114,28.1784782409668,0.494757115840912
"587",483.8509,28.1784782409668,0.494757115840912
"588",591.2751,28.1784782409668,0.494757115840912
"589",121,26.3082904815674,0.563660264015198
"590",48.4472,26.3082904815674,0.563660264015198
"591",43.47826,23.3759765625,0.428269386291504
"592",43,19.5195388793945,0.338199138641357
"593",29.19255,19.5195388793945,0.338199138641357
"594",37.8882,19.5195388793945,0.338199138641357
"595",62.73292,31.9080696105957,0.543805241584778
"596",21.11801,23.5041618347168,0.39251235127449
"597",251.6779,36.2360801696777,0.556926071643829
"598",115.3226,36.2360801696777,0.556926071643829
"599",52.34899,27.785472869873,0.565169274806976
"600",43.93305,27.785472869873,0.565169274806976
"601",125.523,35.0598220825195,0.575674831867218
"602",299.3289,35.0598220825195,0.575674831867218
"603",61.49068,37.8861961364746,0.517461180686951
"604",58,37.8861961364746,0.517461180686951
"605",46.66667,28.0022354125977,0.511924386024475
"606",83.85093,28.0022354125977,0.511924386024475
"607",58,34.6226425170898,0.58676815032959
"608",79.86577,31.4175987243652,0.593394041061401
